score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.96734697,0.032447197,144.0,9,1test,22,2,BNCI2014-001,TRCSP+LDA
0.9437415,0.11300874,144.0,1,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.9402721,0.11185775,144.0,1,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.5893878,0.11110778,144.0,2,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.5390476,0.11410789,144.0,2,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.99333334,0.11321702,144.0,3,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.99904764,0.11443057,144.0,3,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.79333335,0.11463909,144.0,4,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.8231973,0.109383725,144.0,4,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.5042177,0.11085129,144.0,5,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.59591836,0.11673651,144.0,5,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.74517006,0.11034117,144.0,6,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.71360546,0.1174952,144.0,6,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.8464626,0.11155138,144.0,7,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.9647619,0.11313572,144.0,7,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
1.0,0.11356707,144.0,8,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.9902041,0.10963521,144.0,8,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
0.8431973,0.11139288,144.0,9,0train,22,2,BNCI2014-001,DLCSPauto+shLDA
0.9712925,0.11076307,144.0,9,1test,22,2,BNCI2014-001,DLCSPauto+shLDA
